user_id,date,login_hour_avg,login_hour_dev,num_sessions,unknown_device_flag,unknown_location_flag,files_accessed,sensitive_files_accessed,data_volume_mb,avg_session_duration,failed_logins,anomaly_flag,anomaly_score
U015,2026-09-15,9.45,0.1515151515151505,1,0,0,16,3,104.44,95.0,0,1,-0.12517771575361047
U015,2026-09-16,7.8,1.498484848484849,1,0,0,22,5,73.27,44.0,0,1,-0.10547772663368166
U015,2026-09-17,11.2,1.9015151515151505,1,0,0,22,1,57.31,67.0,0,1,-0.08628831406926046
U015,2026-09-18,7.333333333333333,1.965151515151516,1,0,0,19,4,67.23,98.0,0,1,-0.12802413673378366
U015,2026-09-19,12.9,3.601515151515152,1,0,0,17,3,35.66,92.0,0,-1,0.02831184607480608
U015,2026-09-20,9.6,0.3015151515151508,1,0,0,20,3,71.36,71.0,0,1,-0.14993859569829276
U015,2026-09-21,10.25,0.9515151515151512,1,0,0,11,1,57.91,77.0,0,1,-0.14154819271239527
U015,2026-09-22,10.033333333333331,0.7348484848484844,1,0,0,21,5,73.93,70.0,0,1,-0.14766885438616367
U015,2026-09-23,9.416666666666666,0.1181818181818172,1,0,0,16,2,68.28,105.0,0,1,-0.1438383606062702
U016,2026-08-20,11.983333333333333,1.908854166666666,1,0,0,5,0,22.03,82.0,0,1,-0.01843257932129294
U016,2026-08-21,12.983333333333333,2.908854166666666,1,0,0,14,0,42.36,43.0,0,-1,0.03950962702664862
U016,2026-08-22,10.133333333333333,0.0588541666666664,1,0,0,9,0,32.31,86.0,0,1,-0.10345788420823498
U016,2026-08-23,9.966666666666669,0.1078124999999996,1,0,0,6,0,16.74,102.0,0,1,-0.07460436915359014
U016,2026-08-24,10.166666666666666,0.0921874999999996,1,0,0,7,0,29.08,115.0,0,1,-0.07289201471668577
U016,2026-08-25,9.566666666666666,0.5078125,1,0,0,7,1,22.21,87.0,0,1,-0.11319441097444083
U016,2026-08-26,10.9,0.8255208333333339,1,0,0,12,0,26.67,78.0,0,1,-0.10519451066637714
U016,2026-08-28,9.483333333333333,0.5911458333333339,1,0,0,8,0,17.26,76.0,0,1,-0.10276871601467419
U016,2026-08-29,8.283333333333333,1.7911458333333332,1,0,0,7,0,15.41,48.0,0,1,-0.059540266906377204
U016,2026-08-30,7.45,2.6244791666666663,1,0,0,10,1,27.81,94.0,0,1,-0.06111794398909898
U016,2026-08-31,8.25,1.8244791666666664,1,0,0,8,0,24.77,68.0,0,1,-0.09088809707157702
U016,2026-09-01,8.366666666666667,1.7078124999999993,1,0,0,11,1,33.75,75.0,0,1,-0.13218104659200064
U016,2026-09-02,8.433333333333334,1.6411458333333329,1,0,0,10,0,25.65,85.0,0,1,-0.1209913840534722
U016,2026-09-03,10.15,0.0755208333333339,1,0,0,6,0,24.52,94.0,0,1,-0.08120012635234047
U016,2026-09-04,9.583333333333334,0.4911458333333325,1,0,0,6,0,18.32,94.0,0,1,-0.1001263116060141
U016,2026-09-05,9.066666666666666,1.0078125,1,0,0,11,1,16.21,88.0,0,1,-0.1314538556096566
U016,2026-09-06,9.716666666666669,0.3578124999999996,1,0,0,9,0,32.09,114.0,1,-1,0.0181685021972795
U016,2026-09-07,13.066666666666666,2.9921875,1,0,0,8,0,20.77,87.0,0,-1,0.03420588443420203
U016,2026-09-08,8.616666666666667,1.4578124999999993,1,0,0,2,1,16.86,106.0,0,1,-0.06744788401812907
U016,2026-09-09,11.5,1.4255208333333336,1,0,0,6,0,15.36,127.0,0,1,-0.02293652444687766
U016,2026-09-10,11.733333333333333,1.658854166666666,1,0,0,9,0,28.62,92.0,0,1,-0.0679464615604129
U016,2026-09-11,8.55,1.5244791666666655,1,0,0,7,1,33.31,104.0,0,1,-0.10853148183486061
U016,2026-09-12,10.716666666666669,0.6421875000000004,1,0,0,6,0,16.37,94.0,0,1,-0.07238873283758612
U016,2026-09-14,12.483333333333333,2.408854166666666,1,0,0,9,1,27.64,75.0,0,1,-0.020438904465710728
U016,2026-09-15,11.516666666666667,1.442187500000001,1,0,0,12,2,29.91,78.0,0,1,-0.08884629636588598
U016,2026-09-17,10.533333333333331,0.4588541666666668,1,0,0,9,0,32.84,98.0,0,1,-0.10199492055356107
U016,2026-09-18,11.75,1.6755208333333336,1,0,0,13,0,35.5,103.0,0,1,-0.08010269709989826
U016,2026-09-19,7.566666666666666,2.5078125,1,0,0,6,0,24.76,35.0,0,1,-0.002159858544547255
U016,2026-09-20,9.183333333333334,0.8911458333333329,1,0,0,12,0,27.55,84.0,0,1,-0.13791750450122364
U016,2026-09-21,10.366666666666667,0.2921875000000007,1,0,0,6,1,18.36,104.0,0,1,-0.07783106907694859
U016,2026-09-22,7.466666666666667,2.6078125,1,0,0,11,1,34.94,54.0,0,1,-0.05115638898391711
U016,2026-09-23,12.85,2.775520833333333,1,0,0,3,0,25.22,88.0,0,-1,0.04745407280002323
U017,2026-08-20,8.583333333333334,0.2532258064516117,1,0,0,15,1,56.06,89.0,0,1,-0.15924842872648493
U017,2026-08-21,8.583333333333334,0.2532258064516117,1,0,0,13,1,51.2,72.0,0,1,-0.15539552430882836
U017,2026-08-22,9.083333333333334,0.2467741935483882,1,0,0,9,1,70.37,78.0,0,1,-0.13955280627930994
U017,2026-08-23,8.666666666666666,0.1698924731182796,1,0,0,17,1,64.33,69.0,0,1,-0.14922809685152927
U017,2026-08-24,9.916666666666666,1.0801075268817204,1,0,0,14,1,45.11,73.0,0,1,-0.1489296172907933
U017,2026-08-25,9.983333333333333,1.1467741935483868,1,0,0,12,0,51.48,86.0,0,1,-0.1416720762665012
U017,2026-08-26,8.05,0.786559139784945,1,0,0,13,2,52.02,115.0,0,1,-0.14657369645776308
U017,2026-08-27,9.05,0.213440860215055,1,0,0,13,3,50.72,78.0,0,1,-0.1513717972381599
U017,2026-08-28,8.8,0.0365591397849449,1,0,0,16,1,82.13,61.0,0,1,-0.12272825273025095
U017,2026-08-29,8.216666666666667,0.6198924731182789,1,0,0,12,0,17.7,94.0,0,1,-0.12352573204713502
U017,2026-08-30,7.316666666666666,1.5198924731182792,1,0,0,14,1,66.37,105.0,0,1,-0.1369383950656866
U017,2026-08-31,6.833333333333333,2.0032258064516126,1,0,0,19,2,26.01,79.0,0,1,-0.09894615149813063
U017,2026-09-01,8.333333333333334,0.5032258064516117,1,0,0,17,2,88.37,136.0,0,1,-0.11860165512969856
U017,2026-09-02,10.4,1.563440860215055,1,0,0,19,1,42.76,66.0,0,1,-0.11600281266248591
U017,2026-09-04,9.8,0.963440860215055,1,0,0,13,0,60.62,95.0,0,1,-0.14521762527300125
U017,2026-09-05,9.35,0.513440860215054,1,0,0,18,4,47.04,86.0,0,1,-0.1572083177614258
U017,2026-09-06,10.766666666666667,1.9301075268817216,1,0,0,17,0,59.24,120.0,0,1,-0.0969027205667835
U017,2026-09-07,7.683333333333334,1.153225806451612,1,0,0,20,5,46.0,91.0,0,1,-0.1471000489120209
U017,2026-09-08,7.666666666666667,1.1698924731182787,1,0,0,20,1,67.91,65.0,0,1,-0.13390255671574747
U017,2026-09-09,10.866666666666667,2.030107526881721,1,0,0,12,2,26.38,113.0,0,1,-0.08696694320811793
U017,2026-09-10,10.75,1.9134408602150543,1,0,0,8,0,45.78,100.0,0,1,-0.09056853511921586
U017,2026-09-11,7.1,1.736559139784946,1,0,0,23,2,63.35,69.0,0,1,-0.11917287899824669
U017,2026-09-14,8.733333333333333,0.1032258064516131,1,0,0,13,1,22.24,112.0,0,1,-0.12306648858157743
U017,2026-09-15,7.5,1.3365591397849457,1,0,0,16,0,52.15,127.0,0,1,-0.11927582146466598
U017,2026-09-16,7.133333333333334,1.703225806451612,1,0,0,13,2,21.8,113.0,0,1,-0.1051531448613327
U017,2026-09-17,8.133333333333333,0.7032258064516128,1,0,0,16,0,35.27,119.0,0,1,-0.13268293253065983
U017,2026-09-18,9.4,0.5634408602150547,1,0,0,8,0,32.88,77.0,0,1,-0.12095547607604801
U017,2026-09-19,10.333333333333334,1.4967741935483885,1,0,0,21,0,53.44,116.0,0,1,-0.11431816450577287
U017,2026-09-20,10.083333333333334,1.2467741935483885,1,0,0,14,2,29.83,95.0,0,1,-0.13635284035495787
U017,2026-09-21,8.733333333333333,0.1032258064516131,1,0,0,20,2,47.53,95.0,0,1,-0.15164689077551613
U017,2026-09-23,8.083333333333334,0.7532258064516117,1,0,0,12,0,82.55,54.0,0,1,-0.12205386843588234
U018,2026-08-20,7.666666666666667,1.4647058823529404,1,0,0,12,1,40.11,90.0,0,1,-0.14197795880318786
U018,2026-08-21,9.333333333333334,0.2019607843137265,1,0,0,8,1,82.16,105.0,0,1,-0.11902343751821348
U018,2026-08-22,9.916666666666666,0.7852941176470587,1,0,0,13,3,39.22,84.0,0,1,-0.1455541098157287
U018,2026-08-23,8.666666666666666,0.4647058823529413,1,0,0,10,0,50.86,32.0,0,1,-0.08911577810854238
U018,2026-08-24,6.216666666666667,2.9147058823529406,1,0,0,18,1,46.41,110.0,0,1,-0.025109807969285414
U018,2026-08-25,7.6,1.5313725490196075,1,0,0,9,1,60.69,95.0,0,1,-0.12740728230453807
U018,2026-08-26,7.566666666666666,1.564705882352941,1,0,0,16,0,51.23,116.0,0,1,-0.12690658273661726
U018,2026-08-27,9.533333333333331,0.4019607843137258,1,0,0,17,2,67.93,51.0,0,1,-0.13733923487521987
U018,2026-08-28,9.0,0.1313725490196073,1,0,0,8,0,66.37,87.0,0,1,-0.11632715412926331
U018,2026-08-29,8.216666666666667,0.9147058823529406,1,0,0,16,1,50.89,118.0,0,1,-0.1528222774846889
U018,2026-08-30,8.983333333333333,0.1480392156862748,1,0,0,22,4,28.89,147.0,0,1,-0.08535675076181104
U018,2026-08-31,11.4,2.268627450980393,1,0,0,17,0,40.91,60.0,0,1,-0.052686431749402296
U018,2026-09-01,10.533333333333331,1.4019607843137258,1,0,0,17,1,49.89,122.0,0,1,-0.11479732566255885
U018,2026-09-02,7.95,1.1813725490196072,1,0,0,20,2,51.42,112.0,0,1,-0.14535091706054898
U018,2026-09-03,9.5,0.3686274509803926,1,0,0,18,3,59.89,80.0,0,1,-0.15911653080910176
U018,2026-09-04,9.65,0.518627450980393,1,0,0,10,0,59.55,61.0,0,1,-0.11915955778071669
U018,2026-09-05,10.433333333333334,1.3019607843137262,1,0,0,21,4,46.93,104.0,0,1,-0.13447238103501336
U018,2026-09-06,9.483333333333333,0.3519607843137251,1,0,0,15,1,48.13,76.0,0,1,-0.15474978461030353
U018,2026-09-08,8.733333333333333,0.3980392156862748,1,0,0,14,2,32.97,92.0,0,1,-0.14715995296382967
U018,2026-09-09,10.283333333333331,1.1519607843137258,1,0,0,23,1,54.07,84.0,0,1,-0.13104366235627302
U018,2026-09-10,8.833333333333334,0.2980392156862734,1,0,0,15,1,45.37,86.0,0,1,-0.15847775391307384
U018,2026-09-11,8.3,0.8313725490196067,1,0,0,11,0,65.67,103.0,0,1,-0.14653965838128502
U018,2026-09-12,8.6,0.5313725490196077,1,0,0,20,1,59.44,69.0,0,1,-0.15261761512366284
U018,2026-09-13,9.633333333333333,0.5019607843137255,1,0,0,11,2,35.33,69.0,0,1,-0.13681347855554415
U018,2026-09-14,9.283333333333331,0.1519607843137258,1,0,0,18,4,53.96,121.0,0,1,-0.13771513978822675
U018,2026-09-15,8.35,0.7813725490196077,1,0,0,17,4,70.2,78.0,0,1,-0.161538574159089
U018,2026-09-16,9.466666666666669,0.3352941176470594,1,0,0,18,3,59.95,71.0,0,1,-0.15473589332700916
U018,2026-09-17,11.283333333333331,2.151960784313726,1,0,0,17,1,62.54,95.0,0,1,-0.09371580691563652
U018,2026-09-18,8.7,0.4313725490196081,1,0,0,15,1,47.03,94.0,0,1,-0.16047123036659694
U018,2026-09-19,10.933333333333334,1.8019607843137264,1,0,0,14,3,55.88,58.0,0,1,-0.08760661003570369
U018,2026-09-20,11.4,2.268627450980393,1,0,0,14,2,53.97,75.0,0,1,-0.07487200797691124
U018,2026-09-21,8.883333333333333,0.2480392156862745,1,0,0,14,0,28.06,67.0,0,1,-0.12782660469899393
U018,2026-09-22,9.133333333333333,0.0019607843137254,1,0,0,11,2,74.32,52.0,1,-1,0.015035322921417293
U018,2026-09-23,7.0,2.131372549019608,1,0,0,9,0,33.17,129.0,0,1,-0.06176127256430736
