user_id,date,login_hour_avg,login_hour_dev,num_sessions,unknown_device_flag,unknown_location_flag,files_accessed,sensitive_files_accessed,data_volume_mb,avg_session_duration,failed_logins,anomaly_flag,anomaly_score,risk_score,risk_level
U014,2026-09-02,7.416666666666667,1.078095238095238,1,0,0,9,0,67.47,105.0,0,1,-0.1203164927663885,0,LOW
U014,2026-09-03,10.25,1.755238095238095,1,0,0,18,2,30.25,100.0,0,1,-0.1225073379937596,0,LOW
U014,2026-09-04,10.483333333333333,1.9885714285714275,1,0,0,12,1,49.09,110.0,0,1,-0.1135042082275913,0,LOW
U014,2026-09-05,8.233333333333333,0.2614285714285724,1,0,0,15,4,41.48,96.0,0,1,-0.1475034023211335,0,LOW
U014,2026-09-06,8.45,0.0447619047619056,1,0,0,12,0,50.23,110.0,0,1,-0.1244009654522017,0,LOW
U014,2026-09-07,9.05,0.5552380952380958,1,0,0,17,2,37.84,58.0,0,1,-0.1394686070521891,0,LOW
U014,2026-09-08,6.4,2.0947619047619046,1,0,0,13,2,52.98,66.0,0,1,-0.0787271746529966,10,LOW
U014,2026-09-09,7.283333333333333,1.2114285714285715,1,0,0,27,2,51.16,112.0,0,1,-0.1100184987844742,0,LOW
U014,2026-09-10,7.766666666666667,0.7280952380952384,1,0,0,13,3,30.16,61.0,0,1,-0.1225398065531965,0,LOW
U014,2026-09-11,8.5,0.005238095238095,1,0,0,21,2,61.76,97.0,0,1,-0.133154623897701,0,LOW
U014,2026-09-12,10.066666666666666,1.5719047619047617,1,0,0,11,1,75.28,113.0,0,1,-0.127071691925926,0,LOW
U014,2026-09-13,8.166666666666666,0.3280952380952389,1,0,0,11,0,39.27,62.0,0,1,-0.125976964263889,0,LOW
U014,2026-09-14,7.866666666666667,0.6280952380952378,1,0,0,26,2,47.2,49.0,0,1,-0.0997891528045264,0,LOW
U014,2026-09-15,9.183333333333334,0.6885714285714286,1,0,0,11,2,48.6,76.0,0,1,-0.1558898725720534,0,LOW
U014,2026-09-16,9.516666666666667,1.0219047619047623,1,0,0,14,2,57.83,125.0,0,1,-0.141025603150455,0,LOW
U014,2026-09-17,8.583333333333334,0.0885714285714289,1,0,0,14,3,41.57,115.0,0,1,-0.1339640942739049,0,LOW
U014,2026-09-18,9.816666666666666,1.3219047619047617,1,0,0,14,1,51.97,75.0,0,1,-0.1498806503424049,0,LOW
U014,2026-09-19,5.866666666666667,2.628095238095238,2,1,1,21,3,113.84,69.0,1,-1,0.2141322862138454,60,HIGH
U014,2026-09-20,5.791666666666667,2.703095238095238,2,1,1,30,6,310.76,76.0,2,-1,0.2238537815500917,70,HIGH
U014,2026-09-21,4.566666666666666,3.92809523809524,2,1,1,48,23,957.07,56.5,4,-1,0.2601653601599285,100,CRITICAL
U014,2026-09-22,16.308333333333334,7.813571428571429,2,1,1,62,30,2149.04,76.0,1,-1,0.2918329084134724,90,CRITICAL
U014,2026-09-23,9.766666666666667,1.2719047619047623,1,0,0,18,0,45.95,90.0,0,1,-0.1372988998012273,0,LOW
U015,2026-08-20,8.566666666666666,0.7318181818181824,1,0,0,27,6,92.32,82.0,0,1,-0.1295539789804665,0,LOW
U015,2026-08-21,9.4,0.1015151515151515,1,0,0,26,5,52.57,66.0,0,1,-0.1088661064670061,0,LOW
U015,2026-08-22,8.233333333333333,1.0651515151515163,1,0,0,13,4,100.5,92.0,0,1,-0.1371639335603664,0,LOW
U015,2026-08-23,10.8,1.501515151515152,1,0,0,30,7,87.94,47.0,0,1,-0.0345803151537607,0,LOW
U015,2026-08-24,9.5,0.2015151515151512,1,0,0,20,2,114.6,94.0,0,1,-0.1182139759539319,0,LOW
U015,2026-08-25,7.7,1.5984848484848486,1,0,0,24,4,30.12,58.0,0,1,-0.091654583474845,0,LOW
U015,2026-08-27,9.566666666666666,0.2681818181818176,1,0,0,17,3,72.61,95.0,0,1,-0.1541058811793433,0,LOW
U015,2026-08-28,11.7,2.4015151515151505,1,0,0,26,5,88.59,116.0,0,1,-0.0186286517895295,10,LOW
U015,2026-08-29,9.783333333333331,0.4848484848484844,1,0,0,21,5,61.9,47.0,0,1,-0.1223756187143618,0,LOW
U015,2026-08-30,8.616666666666667,0.6818181818181817,1,0,0,12,1,104.75,92.0,0,1,-0.1332734312892552,0,LOW
U015,2026-08-31,10.916666666666666,1.6181818181818173,1,0,0,20,2,66.89,99.0,0,1,-0.1152530084950224,0,LOW
U015,2026-09-02,8.583333333333334,0.7151515151515149,1,0,0,20,5,72.91,93.0,0,1,-0.1628826851750496,0,LOW
U015,2026-09-03,8.233333333333333,1.0651515151515163,1,0,0,21,3,106.57,86.0,0,1,-0.1385108201499273,0,LOW
U015,2026-09-04,8.483333333333333,0.8151515151515163,1,0,0,21,5,83.48,74.0,0,1,-0.1563937315306195,0,LOW
U015,2026-09-05,9.15,0.1484848484848484,1,0,0,26,5,86.46,81.0,0,1,-0.1268249981456836,0,LOW
U015,2026-09-06,7.4,1.8984848484848484,1,0,0,13,1,68.57,111.0,0,1,-0.1269048360971809,0,LOW
U015,2026-09-07,8.366666666666667,0.9318181818181815,1,0,0,26,1,35.94,69.0,0,1,-0.117298732737646,0,LOW
U015,2026-09-08,9.75,0.4515151515151512,1,0,0,20,3,96.57,26.0,0,1,-0.0729800491404812,0,LOW
U015,2026-09-09,10.966666666666669,1.668181818181818,1,0,0,18,2,78.0,53.0,0,1,-0.0897113954853036,0,LOW
U015,2026-09-10,6.583333333333333,2.715151515151516,1,0,0,13,2,46.38,90.0,0,1,-0.0573863844359657,10,LOW
U015,2026-09-11,7.616666666666667,1.6818181818181817,1,0,0,20,2,89.55,74.0,0,1,-0.1218009464052657,0,LOW
U015,2026-09-12,9.066666666666666,0.2318181818181823,1,0,0,21,5,56.47,166.0,0,1,-0.0834065330512313,0,LOW
U015,2026-09-13,9.583333333333334,0.2848484848484851,1,0,0,24,1,108.31,94.0,0,1,-0.1135985495252729,0,LOW
U015,2026-09-14,10.3,1.001515151515152,1,0,0,21,5,99.58,66.0,0,1,-0.1173623455718019,0,LOW
U015,2026-09-15,9.45,0.1515151515151505,1,0,0,16,3,104.44,95.0,0,1,-0.1251777157536104,0,LOW
U015,2026-09-16,7.8,1.498484848484849,1,0,0,22,5,73.27,44.0,0,1,-0.1054777266336816,0,LOW
U015,2026-09-17,11.2,1.9015151515151505,1,0,0,22,1,57.31,67.0,0,1,-0.0862883140692604,0,LOW
U015,2026-09-18,7.333333333333333,1.965151515151516,1,0,0,19,4,67.23,98.0,0,1,-0.1280241367337836,0,LOW
U015,2026-09-19,12.9,3.601515151515152,1,0,0,17,3,35.66,92.0,0,-1,0.028311846074806,30,MEDIUM
U015,2026-09-20,9.6,0.3015151515151508,1,0,0,20,3,71.36,71.0,0,1,-0.1499385956982927,0,LOW
U015,2026-09-21,10.25,0.9515151515151512,1,0,0,11,1,57.91,77.0,0,1,-0.1415481927123952,0,LOW
U015,2026-09-22,10.033333333333331,0.7348484848484844,1,0,0,21,5,73.93,70.0,0,1,-0.1476688543861636,0,LOW
U015,2026-09-23,9.416666666666666,0.1181818181818172,1,0,0,16,2,68.28,105.0,0,1,-0.1438383606062702,0,LOW
U016,2026-08-20,11.983333333333333,1.908854166666666,1,0,0,5,0,22.03,82.0,0,1,-0.0184325793212929,0,LOW
U016,2026-08-21,12.983333333333333,2.908854166666666,1,0,0,14,0,42.36,43.0,0,-1,0.0395096270266486,30,MEDIUM
U016,2026-08-22,10.133333333333333,0.0588541666666664,1,0,0,9,0,32.31,86.0,0,1,-0.1034578842082349,0,LOW
U016,2026-08-23,9.966666666666669,0.1078124999999996,1,0,0,6,0,16.74,102.0,0,1,-0.0746043691535901,0,LOW
U016,2026-08-24,10.166666666666666,0.0921874999999996,1,0,0,7,0,29.08,115.0,0,1,-0.0728920147166857,0,LOW
U016,2026-08-25,9.566666666666666,0.5078125,1,0,0,7,1,22.21,87.0,0,1,-0.1131944109744408,0,LOW
U016,2026-08-26,10.9,0.8255208333333339,1,0,0,12,0,26.67,78.0,0,1,-0.1051945106663771,0,LOW
U016,2026-08-28,9.483333333333333,0.5911458333333339,1,0,0,8,0,17.26,76.0,0,1,-0.1027687160146741,0,LOW
U016,2026-08-29,8.283333333333333,1.7911458333333332,1,0,0,7,0,15.41,48.0,0,1,-0.0595402669063772,0,LOW
U016,2026-08-30,7.45,2.6244791666666663,1,0,0,10,1,27.81,94.0,0,1,-0.0611179439890989,10,LOW
U016,2026-08-31,8.25,1.8244791666666664,1,0,0,8,0,24.77,68.0,0,1,-0.090888097071577,0,LOW
U016,2026-09-01,8.366666666666667,1.7078124999999993,1,0,0,11,1,33.75,75.0,0,1,-0.1321810465920006,0,LOW
U016,2026-09-02,8.433333333333334,1.6411458333333329,1,0,0,10,0,25.65,85.0,0,1,-0.1209913840534722,0,LOW
U016,2026-09-03,10.15,0.0755208333333339,1,0,0,6,0,24.52,94.0,0,1,-0.0812001263523404,0,LOW
U016,2026-09-04,9.583333333333334,0.4911458333333325,1,0,0,6,0,18.32,94.0,0,1,-0.1001263116060141,0,LOW
U016,2026-09-05,9.066666666666666,1.0078125,1,0,0,11,1,16.21,88.0,0,1,-0.1314538556096566,0,LOW
U016,2026-09-06,9.716666666666669,0.3578124999999996,1,0,0,9,0,32.09,114.0,1,-1,0.0181685021972795,20,LOW
U016,2026-09-07,13.066666666666666,2.9921875,1,0,0,8,0,20.77,87.0,0,-1,0.034205884434202,30,MEDIUM
U016,2026-09-08,8.616666666666667,1.4578124999999993,1,0,0,2,1,16.86,106.0,0,1,-0.067447884018129,0,LOW
U016,2026-09-09,11.5,1.4255208333333336,1,0,0,6,0,15.36,127.0,0,1,-0.0229365244468776,0,LOW
U016,2026-09-10,11.733333333333333,1.658854166666666,1,0,0,9,0,28.62,92.0,0,1,-0.0679464615604129,0,LOW
U016,2026-09-11,8.55,1.5244791666666655,1,0,0,7,1,33.31,104.0,0,1,-0.1085314818348606,0,LOW
U016,2026-09-12,10.716666666666669,0.6421875000000004,1,0,0,6,0,16.37,94.0,0,1,-0.0723887328375861,0,LOW
U016,2026-09-14,12.483333333333333,2.408854166666666,1,0,0,9,1,27.64,75.0,0,1,-0.0204389044657107,10,LOW
U016,2026-09-15,11.516666666666667,1.442187500000001,1,0,0,12,2,29.91,78.0,0,1,-0.0888462963658859,0,LOW
U016,2026-09-17,10.533333333333331,0.4588541666666668,1,0,0,9,0,32.84,98.0,0,1,-0.101994920553561,0,LOW
U016,2026-09-18,11.75,1.6755208333333336,1,0,0,13,0,35.5,103.0,0,1,-0.0801026970998982,0,LOW
U016,2026-09-19,7.566666666666666,2.5078125,1,0,0,6,0,24.76,35.0,0,1,-0.0021598585445472,10,LOW
U016,2026-09-20,9.183333333333334,0.8911458333333329,1,0,0,12,0,27.55,84.0,0,1,-0.1379175045012236,0,LOW
U016,2026-09-21,10.366666666666667,0.2921875000000007,1,0,0,6,1,18.36,104.0,0,1,-0.0778310690769485,0,LOW
U016,2026-09-22,7.466666666666667,2.6078125,1,0,0,11,1,34.94,54.0,0,1,-0.0511563889839171,10,LOW
U016,2026-09-23,12.85,2.775520833333333,1,0,0,3,0,25.22,88.0,0,-1,0.0474540728000232,30,MEDIUM
U017,2026-08-20,8.583333333333334,0.2532258064516117,1,0,0,15,1,56.06,89.0,0,1,-0.1592484287264849,0,LOW
U017,2026-08-21,8.583333333333334,0.2532258064516117,1,0,0,13,1,51.2,72.0,0,1,-0.1553955243088283,0,LOW
U017,2026-08-22,9.083333333333334,0.2467741935483882,1,0,0,9,1,70.37,78.0,0,1,-0.1395528062793099,0,LOW
U017,2026-08-23,8.666666666666666,0.1698924731182796,1,0,0,17,1,64.33,69.0,0,1,-0.1492280968515292,0,LOW
U017,2026-08-24,9.916666666666666,1.0801075268817204,1,0,0,14,1,45.11,73.0,0,1,-0.1489296172907933,0,LOW
U017,2026-08-25,9.983333333333333,1.1467741935483868,1,0,0,12,0,51.48,86.0,0,1,-0.1416720762665012,0,LOW
U017,2026-08-26,8.05,0.786559139784945,1,0,0,13,2,52.02,115.0,0,1,-0.146573696457763,0,LOW
U017,2026-08-27,9.05,0.213440860215055,1,0,0,13,3,50.72,78.0,0,1,-0.1513717972381599,0,LOW
U017,2026-08-28,8.8,0.0365591397849449,1,0,0,16,1,82.13,61.0,0,1,-0.1227282527302509,0,LOW
U017,2026-08-29,8.216666666666667,0.6198924731182789,1,0,0,12,0,17.7,94.0,0,1,-0.123525732047135,0,LOW
U017,2026-08-30,7.316666666666666,1.5198924731182792,1,0,0,14,1,66.37,105.0,0,1,-0.1369383950656866,0,LOW
U017,2026-08-31,6.833333333333333,2.0032258064516126,1,0,0,19,2,26.01,79.0,0,1,-0.0989461514981306,10,LOW
U017,2026-09-01,8.333333333333334,0.5032258064516117,1,0,0,17,2,88.37,136.0,0,1,-0.1186016551296985,0,LOW
U017,2026-09-02,10.4,1.563440860215055,1,0,0,19,1,42.76,66.0,0,1,-0.1160028126624859,0,LOW
U017,2026-09-04,9.8,0.963440860215055,1,0,0,13,0,60.62,95.0,0,1,-0.1452176252730012,0,LOW
U017,2026-09-05,9.35,0.513440860215054,1,0,0,18,4,47.04,86.0,0,1,-0.1572083177614258,0,LOW
U017,2026-09-06,10.766666666666667,1.9301075268817216,1,0,0,17,0,59.24,120.0,0,1,-0.0969027205667835,0,LOW
U017,2026-09-07,7.683333333333334,1.153225806451612,1,0,0,20,5,46.0,91.0,0,1,-0.1471000489120209,0,LOW
U017,2026-09-08,7.666666666666667,1.1698924731182787,1,0,0,20,1,67.91,65.0,0,1,-0.1339025567157474,0,LOW
U017,2026-09-09,10.866666666666667,2.030107526881721,1,0,0,12,2,26.38,113.0,0,1,-0.0869669432081179,10,LOW
U017,2026-09-10,10.75,1.9134408602150543,1,0,0,8,0,45.78,100.0,0,1,-0.0905685351192158,0,LOW
U017,2026-09-11,7.1,1.736559139784946,1,0,0,23,2,63.35,69.0,0,1,-0.1191728789982466,0,LOW
U017,2026-09-14,8.733333333333333,0.1032258064516131,1,0,0,13,1,22.24,112.0,0,1,-0.1230664885815774,0,LOW
U017,2026-09-15,7.5,1.3365591397849457,1,0,0,16,0,52.15,127.0,0,1,-0.1192758214646659,0,LOW
U017,2026-09-16,7.133333333333334,1.703225806451612,1,0,0,13,2,21.8,113.0,0,1,-0.1051531448613327,0,LOW
U017,2026-09-17,8.133333333333333,0.7032258064516128,1,0,0,16,0,35.27,119.0,0,1,-0.1326829325306598,0,LOW
U017,2026-09-18,9.4,0.5634408602150547,1,0,0,8,0,32.88,77.0,0,1,-0.120955476076048,0,LOW
U017,2026-09-19,10.333333333333334,1.4967741935483885,1,0,0,21,0,53.44,116.0,0,1,-0.1143181645057728,0,LOW
U017,2026-09-20,10.083333333333334,1.2467741935483885,1,0,0,14,2,29.83,95.0,0,1,-0.1363528403549578,0,LOW
U017,2026-09-21,8.733333333333333,0.1032258064516131,1,0,0,20,2,47.53,95.0,0,1,-0.1516468907755161,0,LOW
U017,2026-09-23,8.083333333333334,0.7532258064516117,1,0,0,12,0,82.55,54.0,0,1,-0.1220538684358823,0,LOW
U018,2026-08-20,7.666666666666667,1.4647058823529404,1,0,0,12,1,40.11,90.0,0,1,-0.1419779588031878,0,LOW
U018,2026-08-21,9.333333333333334,0.2019607843137265,1,0,0,8,1,82.16,105.0,0,1,-0.1190234375182134,0,LOW
U018,2026-08-22,9.916666666666666,0.7852941176470587,1,0,0,13,3,39.22,84.0,0,1,-0.1455541098157287,0,LOW
U018,2026-08-23,8.666666666666666,0.4647058823529413,1,0,0,10,0,50.86,32.0,0,1,-0.0891157781085423,0,LOW
U018,2026-08-24,6.216666666666667,2.9147058823529406,1,0,0,18,1,46.41,110.0,0,1,-0.0251098079692854,10,LOW
U018,2026-08-25,7.6,1.5313725490196075,1,0,0,9,1,60.69,95.0,0,1,-0.127407282304538,0,LOW
U018,2026-08-26,7.566666666666666,1.564705882352941,1,0,0,16,0,51.23,116.0,0,1,-0.1269065827366172,0,LOW
U018,2026-08-27,9.533333333333331,0.4019607843137258,1,0,0,17,2,67.93,51.0,0,1,-0.1373392348752198,0,LOW
U018,2026-08-28,9.0,0.1313725490196073,1,0,0,8,0,66.37,87.0,0,1,-0.1163271541292633,0,LOW
U018,2026-08-29,8.216666666666667,0.9147058823529406,1,0,0,16,1,50.89,118.0,0,1,-0.1528222774846889,0,LOW
U018,2026-08-30,8.983333333333333,0.1480392156862748,1,0,0,22,4,28.89,147.0,0,1,-0.085356750761811,0,LOW
U018,2026-08-31,11.4,2.268627450980393,1,0,0,17,0,40.91,60.0,0,1,-0.0526864317494022,10,LOW
U018,2026-09-01,10.533333333333331,1.4019607843137258,1,0,0,17,1,49.89,122.0,0,1,-0.1147973256625588,0,LOW
U018,2026-09-02,7.95,1.1813725490196072,1,0,0,20,2,51.42,112.0,0,1,-0.1453509170605489,0,LOW
U018,2026-09-03,9.5,0.3686274509803926,1,0,0,18,3,59.89,80.0,0,1,-0.1591165308091017,0,LOW
U018,2026-09-04,9.65,0.518627450980393,1,0,0,10,0,59.55,61.0,0,1,-0.1191595577807166,0,LOW
U018,2026-09-05,10.433333333333334,1.3019607843137262,1,0,0,21,4,46.93,104.0,0,1,-0.1344723810350133,0,LOW
U018,2026-09-06,9.483333333333333,0.3519607843137251,1,0,0,15,1,48.13,76.0,0,1,-0.1547497846103035,0,LOW
U018,2026-09-08,8.733333333333333,0.3980392156862748,1,0,0,14,2,32.97,92.0,0,1,-0.1471599529638296,0,LOW
U018,2026-09-09,10.283333333333331,1.1519607843137258,1,0,0,23,1,54.07,84.0,0,1,-0.131043662356273,0,LOW
U018,2026-09-10,8.833333333333334,0.2980392156862734,1,0,0,15,1,45.37,86.0,0,1,-0.1584777539130738,0,LOW
U018,2026-09-11,8.3,0.8313725490196067,1,0,0,11,0,65.67,103.0,0,1,-0.146539658381285,0,LOW
U018,2026-09-12,8.6,0.5313725490196077,1,0,0,20,1,59.44,69.0,0,1,-0.1526176151236628,0,LOW
U018,2026-09-13,9.633333333333333,0.5019607843137255,1,0,0,11,2,35.33,69.0,0,1,-0.1368134785555441,0,LOW
U018,2026-09-14,9.283333333333331,0.1519607843137258,1,0,0,18,4,53.96,121.0,0,1,-0.1377151397882267,0,LOW
U018,2026-09-15,8.35,0.7813725490196077,1,0,0,17,4,70.2,78.0,0,1,-0.161538574159089,0,LOW
U018,2026-09-16,9.466666666666669,0.3352941176470594,1,0,0,18,3,59.95,71.0,0,1,-0.1547358933270091,0,LOW
U018,2026-09-17,11.283333333333331,2.151960784313726,1,0,0,17,1,62.54,95.0,0,1,-0.0937158069156365,10,LOW
U018,2026-09-18,8.7,0.4313725490196081,1,0,0,15,1,47.03,94.0,0,1,-0.1604712303665969,0,LOW
U018,2026-09-19,10.933333333333334,1.8019607843137264,1,0,0,14,3,55.88,58.0,0,1,-0.0876066100357036,0,LOW
U018,2026-09-20,11.4,2.268627450980393,1,0,0,14,2,53.97,75.0,0,1,-0.0748720079769112,10,LOW
U018,2026-09-21,8.883333333333333,0.2480392156862745,1,0,0,14,0,28.06,67.0,0,1,-0.1278266046989939,0,LOW
U018,2026-09-22,9.133333333333333,0.0019607843137254,1,0,0,11,2,74.32,52.0,1,-1,0.0150353229214172,20,LOW
U018,2026-09-23,7.0,2.131372549019608,1,0,0,9,0,33.17,129.0,0,1,-0.0617612725643073,10,LOW
