user_id,timestamp,event_type,device_id,location,resource,sensitivity,data_volume_mb,session_duration_min,success_flag,files_accessed,sensitive_files_accessed,failed_logins
U003,2026-09-18 07:17:00,login,LAPTOP-003,Lake Debra,/company/normal,normal,68.45,33,1,17,2,0
U004,2026-09-18 07:18:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,68.15,98,1,15,4,0
U015,2026-09-18 07:20:00,login,LAPTOP-015,Coxberg,/company/normal,normal,67.23,98,1,19,4,0
U006,2026-09-18 07:42:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,147.5,62,1,18,5,0
U018,2026-09-18 08:42:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,47.03,94,1,15,1,0
U002,2026-09-18 08:59:00,login,LAPTOP-002,Johnsonland,/company/normal,normal,44.39,86,1,13,0,0
U011,2026-09-18 09:20:00,login,LAPTOP-011,Lake Mark,/company/normal,normal,101.27,117,1,23,6,0
U017,2026-09-18 09:24:00,login,LAPTOP-017,Riceside,/company/normal,normal,32.88,77,1,8,0,0
U008,2026-09-18 09:30:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,74.79,106,1,18,3,0
U012,2026-09-18 09:44:00,login,LAPTOP-012,Richardland,/company/normal,normal,67.87,77,1,31,9,0
U014,2026-09-18 09:49:00,login,LAPTOP-014,Donaldside,/company/normal,normal,51.97,75,1,14,1,0
U005,2026-09-18 09:53:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,14.46,38,1,6,4,0
U010,2026-09-18 10:24:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,46.67,61,1,14,0,0
U013,2026-09-18 10:24:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,83.03,75,1,22,5,0
U001,2026-09-18 10:54:00,login,LAPTOP-001,East Jill,/company/normal,normal,82.06,104,1,16,4,0
U009,2026-09-18 11:35:00,login,LAPTOP-009,West Michael,/company/normal,normal,95.0,94,1,24,5,0
U016,2026-09-18 11:45:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,35.5,103,1,13,0,0
U007,2026-09-19 02:16:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,80.0,54,1,5,1,1
U014,2026-09-19 02:39:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,80.0,55,1,5,1,1
U004,2026-09-19 02:52:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,80.0,60,1,5,1,1
U013,2026-09-19 06:44:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,108.91,74,1,16,0,0
U012,2026-09-19 07:16:00,login,LAPTOP-012,Richardland,/company/normal,normal,47.92,154,1,19,3,0
U016,2026-09-19 07:34:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,24.76,35,1,6,0,0
U005,2026-09-19 08:06:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,20.83,105,1,7,0,0
U009,2026-09-19 08:55:00,login,LAPTOP-009,West Michael,/company/normal,normal,78.91,93,1,17,4,0
U007,2026-09-19 08:58:00,login,LAPTOP-007,Barbaraland,/company/normal,normal,101.54,75,1,21,6,0
U014,2026-09-19 09:05:00,login,LAPTOP-014,Donaldside,/company/normal,normal,33.84,83,1,16,2,0
U003,2026-09-19 09:08:00,login,LAPTOP-003,Lake Debra,/company/normal,normal,18.42,62,1,8,1,0
U010,2026-09-19 09:09:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,70.52,60,1,17,0,0
U006,2026-09-19 09:28:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,73.08,57,1,25,4,0
U002,2026-09-19 09:31:00,login,LAPTOP-002,Johnsonland,/company/normal,normal,25.44,92,1,23,1,0
U008,2026-09-19 09:46:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,110.19,97,1,24,9,0
U017,2026-09-19 10:20:00,login,LAPTOP-017,Riceside,/company/normal,normal,53.44,116,1,21,0,0
U004,2026-09-19 10:37:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,72.32,102,1,17,3,0
U001,2026-09-19 10:41:00,login,LAPTOP-001,East Jill,/company/normal,normal,109.84,142,1,24,10,0
U018,2026-09-19 10:56:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,55.88,58,1,14,3,0
U015,2026-09-19 12:54:00,login,LAPTOP-015,Coxberg,/company/normal,normal,35.66,92,1,17,3,0
U007,2026-09-20 03:07:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,250.0,49,1,12,4,2
U014,2026-09-20 03:20:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,250.0,59,1,12,4,2
U004,2026-09-20 03:23:00,file_download,UNKNOWN-DEVICE-01,Unknown-City,/files/restricted/bulk_export,restricted,250.0,26,1,12,4,2
U005,2026-09-20 08:14:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,51.99,65,1,11,3,0
U014,2026-09-20 08:15:00,login,LAPTOP-014,Donaldside,/company/normal,normal,60.76,93,1,18,2,0
U002,2026-09-20 08:39:00,login,LAPTOP-002,Johnsonland,/company/normal,normal,53.0,72,1,9,1,0
U007,2026-09-20 08:48:00,login,LAPTOP-007,Barbaraland,/company/normal,normal,134.52,70,1,28,10,0
U010,2026-09-20 08:57:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,58.95,74,1,12,0,0
U004,2026-09-20 08:58:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,92.44,105,1,22,6,0
U009,2026-09-20 09:10:00,login,LAPTOP-009,West Michael,/company/normal,normal,104.07,137,1,14,3,0
U016,2026-09-20 09:11:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,27.55,84,1,12,0,0
U013,2026-09-20 09:23:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,60.54,62,1,11,0,0
U006,2026-09-20 09:27:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,75.28,72,1,14,6,0
U015,2026-09-20 09:36:00,login,LAPTOP-015,Coxberg,/company/normal,normal,71.36,71,1,20,3,0
U001,2026-09-20 09:55:00,login,LAPTOP-001,East Jill,/company/normal,normal,114.62,123,1,14,3,0
U008,2026-09-20 09:55:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,70.43,82,1,22,8,0
U012,2026-09-20 10:03:00,login,LAPTOP-012,Richardland,/company/normal,normal,55.45,86,1,24,4,0
U017,2026-09-20 10:05:00,login,LAPTOP-017,Riceside,/company/normal,normal,29.83,95,1,14,2,0
U018,2026-09-20 11:24:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,53.97,75,1,14,2,0
U014,2026-09-21 01:14:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,900.0,24,1,34,20,4
U007,2026-09-21 01:23:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,900.0,36,1,34,20,4
U004,2026-09-21 01:43:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,900.0,34,1,34,20,4
U010,2026-09-21 06:19:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,52.68,87,1,13,2,0
U008,2026-09-21 07:04:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,95.22,101,1,20,4,0
U006,2026-09-21 07:29:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,117.48,48,1,30,8,0
U007,2026-09-21 07:43:00,login,LAPTOP-007,Barbaraland,/company/normal,normal,99.92,90,1,25,8,0
U014,2026-09-21 07:54:00,login,LAPTOP-014,Donaldside,/company/normal,normal,57.07,89,1,14,3,0
U013,2026-09-21 08:12:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,54.47,70,1,16,2,0
U011,2026-09-21 08:27:00,login,LAPTOP-011,Lake Mark,/company/normal,normal,93.91,90,1,16,5,0
U003,2026-09-21 08:29:00,login,LAPTOP-003,Lake Debra,/company/normal,normal,49.09,95,1,10,1,0
U017,2026-09-21 08:44:00,login,LAPTOP-017,Riceside,/company/normal,normal,47.53,95,1,20,2,0
U018,2026-09-21 08:53:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,28.06,67,1,14,0,0
U005,2026-09-21 09:00:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,21.36,133,1,7,2,0
U001,2026-09-21 09:15:00,login,LAPTOP-001,East Jill,/company/normal,normal,77.59,105,1,20,4,0
U009,2026-09-21 09:22:00,login,LAPTOP-009,West Michael,/company/normal,normal,67.48,108,1,12,4,0
U004,2026-09-21 09:29:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,25.22,61,0,17,4,1
U012,2026-09-21 09:29:00,login,LAPTOP-012,Richardland,/company/normal,normal,69.53,97,1,21,5,0
U002,2026-09-21 09:37:00,login,LAPTOP-002,Johnsonland,/company/normal,normal,46.66,114,1,17,1,0
U015,2026-09-21 10:15:00,login,LAPTOP-015,Coxberg,/company/normal,normal,57.91,77,1,11,1,0
U016,2026-09-21 10:22:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,18.36,104,1,6,1,0
U008,2026-09-22 06:38:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,95.5,54,1,28,11,0
U016,2026-09-22 07:28:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,34.94,54,1,11,1,0
U011,2026-09-22 07:48:00,login,LAPTOP-011,Lake Mark,/company/normal,normal,69.05,93,1,14,4,0
U007,2026-09-22 07:49:00,login,LAPTOP-007,Barbaraland,/company/normal,normal,135.45,114,1,18,4,0
U004,2026-09-22 08:03:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,61.6,96,0,17,2,1
U009,2026-09-22 08:14:00,login,LAPTOP-009,West Michael,/company/normal,normal,86.82,80,1,20,6,0
U010,2026-09-22 08:39:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,43.22,70,1,12,0,0
U003,2026-09-22 08:49:00,login,LAPTOP-003,Lake Debra,/company/normal,normal,38.87,80,1,14,1,0
U006,2026-09-22 08:57:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,70.9,80,1,22,7,0
U014,2026-09-22 08:57:00,login,LAPTOP-014,Donaldside,/company/normal,normal,49.04,103,1,22,2,0
U013,2026-09-22 09:08:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,76.74,51,1,23,5,0
U018,2026-09-22 09:08:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,74.32,52,0,11,2,1
U001,2026-09-22 09:17:00,login,LAPTOP-001,East Jill,/company/normal,normal,49.13,100,1,18,6,0
U012,2026-09-22 09:42:00,login,LAPTOP-012,Richardland,/company/normal,normal,46.96,53,1,14,6,0
U015,2026-09-22 10:02:00,login,LAPTOP-015,Coxberg,/company/normal,normal,73.93,70,1,21,5,0
U005,2026-09-22 10:47:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,33.21,119,1,8,1,0
U004,2026-09-22 23:30:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,2100.0,21,1,40,28,1
U007,2026-09-22 23:37:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,2100.0,44,1,40,28,1
U014,2026-09-22 23:40:00,file_download,UNKNOWN-DEVICE-02,Foreign-City,/files/restricted/bulk_export,restricted,2100.0,49,1,40,28,1
U018,2026-09-23 07:00:00,login,LAPTOP-018,Kaylamouth,/company/normal,normal,33.17,129,1,9,0,0
U007,2026-09-23 07:16:00,login,LAPTOP-007,Barbaraland,/company/normal,normal,97.21,84,1,27,6,0
U002,2026-09-23 07:26:00,login,LAPTOP-002,Johnsonland,/company/normal,normal,47.8,114,1,11,0,0
U004,2026-09-23 07:56:00,login,LAPTOP-004,Port Lindachester,/company/normal,normal,88.15,81,1,20,7,0
U017,2026-09-23 08:05:00,login,LAPTOP-017,Riceside,/company/normal,normal,82.55,54,1,12,0,0
U012,2026-09-23 08:09:00,login,LAPTOP-012,Richardland,/company/normal,normal,52.65,40,1,20,4,0
U006,2026-09-23 08:17:00,login,LAPTOP-006,Lake Stephenville,/company/normal,normal,95.67,102,1,31,9,0
U001,2026-09-23 08:18:00,login,LAPTOP-001,East Jill,/company/normal,normal,108.97,95,1,17,7,0
U008,2026-09-23 08:30:00,login,LAPTOP-008,Port Jesseville,/company/normal,normal,126.41,91,1,24,8,0
U005,2026-09-23 08:33:00,login,LAPTOP-005,Curtisfurt,/company/normal,normal,35.05,112,1,11,2,0
U003,2026-09-23 09:08:00,login,LAPTOP-003,Lake Debra,/company/normal,normal,63.31,109,0,10,1,1
U009,2026-09-23 09:18:00,login,LAPTOP-009,West Michael,/company/normal,normal,112.32,122,1,12,3,0
U015,2026-09-23 09:25:00,login,LAPTOP-015,Coxberg,/company/normal,normal,68.28,105,1,16,2,0
U014,2026-09-23 09:46:00,login,LAPTOP-014,Donaldside,/company/normal,normal,45.95,90,1,18,0,0
U013,2026-09-23 10:14:00,login,LAPTOP-013,Jasonfort,/company/normal,normal,30.13,81,1,28,3,0
U010,2026-09-23 10:21:00,login,LAPTOP-010,New Cynthiaside,/company/normal,normal,27.56,124,1,16,2,0
U011,2026-09-23 10:29:00,login,LAPTOP-011,Lake Mark,/company/normal,normal,81.62,76,1,18,5,0
U016,2026-09-23 12:51:00,login,LAPTOP-016,East Courtneychester,/company/normal,normal,25.22,88,1,3,0,0
